image_id,path,class,width,height,channels,average_R,average_G,average_B
train_esophagitis_ (265).jpg,3_esophagitis\train_esophagitis_ (265).jpg,3_esophagitis,1221,1012,3,162.0267923,106.2290572,111.5824803
train_esophagitis_ (266).jpg,3_esophagitis\train_esophagitis_ (266).jpg,3_esophagitis,1221,1011,3,140.2266008,91.87640946,90.25936889
train_esophagitis_ (267).jpg,3_esophagitis\train_esophagitis_ (267).jpg,3_esophagitis,1349,1071,3,139.5020858,88.23527958,82.89991272
train_esophagitis_ (268).jpg,3_esophagitis\train_esophagitis_ (268).jpg,3_esophagitis,1349,1071,3,137.5981233,102.9195192,103.8993431
train_esophagitis_ (269).jpg,3_esophagitis\train_esophagitis_ (269).jpg,3_esophagitis,1225,1013,3,157.5313375,115.7437549,118.6322453
train_esophagitis_ (27).jpg,3_esophagitis\train_esophagitis_ (27).jpg,3_esophagitis,1221,1020,3,173.4388929,116.9007034,122.1239887
train_esophagitis_ (270).jpg,3_esophagitis\train_esophagitis_ (270).jpg,3_esophagitis,1221,1013,3,184.7777613,132.6100465,135.9972139
train_esophagitis_ (271).jpg,3_esophagitis\train_esophagitis_ (271).jpg,3_esophagitis,1349,1071,3,173.2058903,115.839345,113.2900319
train_esophagitis_ (272).jpg,3_esophagitis\train_esophagitis_ (272).jpg,3_esophagitis,1221,1013,3,169.0211323,120.5464336,130.0003501
train_esophagitis_ (273).jpg,3_esophagitis\train_esophagitis_ (273).jpg,3_esophagitis,1225,1015,3,172.9571119,135.2034109,128.8246667
train_esophagitis_ (274).jpg,3_esophagitis\train_esophagitis_ (274).jpg,3_esophagitis,1221,1012,3,196.1669661,142.7680609,146.8121858
train_esophagitis_ (275).jpg,3_esophagitis\train_esophagitis_ (275).jpg,3_esophagitis,1349,1071,3,160.4155141,105.7672447,103.0655394
train_esophagitis_ (276).jpg,3_esophagitis\train_esophagitis_ (276).jpg,3_esophagitis,1221,1012,3,199.1405282,147.9294559,152.1178123
train_esophagitis_ (277).jpg,3_esophagitis\train_esophagitis_ (277).jpg,3_esophagitis,1349,1071,3,158.421623,93.09875559,90.06821528
train_esophagitis_ (278).jpg,3_esophagitis\train_esophagitis_ (278).jpg,3_esophagitis,1280,1024,3,159.9248451,106.8995186,114.2913467
train_esophagitis_ (279).jpg,3_esophagitis\train_esophagitis_ (279).jpg,3_esophagitis,1221,1012,3,175.8604324,114.6203081,116.925755
train_esophagitis_ (28).jpg,3_esophagitis\train_esophagitis_ (28).jpg,3_esophagitis,1349,1071,3,153.4723158,89.59175071,80.56291585
train_esophagitis_ (280).jpg,3_esophagitis\train_esophagitis_ (280).jpg,3_esophagitis,613,524,3,184.959712,149.7728292,156.0924125
train_esophagitis_ (281).jpg,3_esophagitis\train_esophagitis_ (281).jpg,3_esophagitis,1225,1013,3,154.7515015,112.6333429,108.914596
train_esophagitis_ (282).jpg,3_esophagitis\train_esophagitis_ (282).jpg,3_esophagitis,1221,1012,3,148.5849074,113.1010867,115.3373741
train_esophagitis_ (283).jpg,3_esophagitis\train_esophagitis_ (283).jpg,3_esophagitis,1349,1071,3,141.6713608,93.43724057,84.57258584
train_esophagitis_ (284).jpg,3_esophagitis\train_esophagitis_ (284).jpg,3_esophagitis,1221,1012,3,153.8735615,111.8922779,116.7331878
train_esophagitis_ (285).jpg,3_esophagitis\train_esophagitis_ (285).jpg,3_esophagitis,1221,1012,3,172.2029269,124.0806513,123.6749773
train_esophagitis_ (286).jpg,3_esophagitis\train_esophagitis_ (286).jpg,3_esophagitis,1280,1024,3,167.9234924,118.8084236,123.6802139
train_esophagitis_ (287).jpg,3_esophagitis\train_esophagitis_ (287).jpg,3_esophagitis,1349,1071,3,156.9735627,91.8580994,89.02178465
train_esophagitis_ (288).jpg,3_esophagitis\train_esophagitis_ (288).jpg,3_esophagitis,1349,1071,3,153.0408831,91.66778033,87.57426638
train_esophagitis_ (289).jpg,3_esophagitis\train_esophagitis_ (289).jpg,3_esophagitis,1349,1071,3,137.2435577,91.79598748,87.56126162
train_esophagitis_ (29).jpg,3_esophagitis\train_esophagitis_ (29).jpg,3_esophagitis,1349,1071,3,171.4898022,102.0179709,98.95550392
train_esophagitis_ (290).jpg,3_esophagitis\train_esophagitis_ (290).jpg,3_esophagitis,1225,1013,3,180.5081741,140.8064267,141.0688196
train_esophagitis_ (291).jpg,3_esophagitis\train_esophagitis_ (291).jpg,3_esophagitis,1349,1071,3,185.8912747,134.6199772,130.7664785
train_esophagitis_ (292).jpg,3_esophagitis\train_esophagitis_ (292).jpg,3_esophagitis,1221,1011,3,171.6857281,129.8377722,123.6602499
train_esophagitis_ (293).jpg,3_esophagitis\train_esophagitis_ (293).jpg,3_esophagitis,1221,1012,3,160.5729558,120.3665085,121.2385882
train_esophagitis_ (294).jpg,3_esophagitis\train_esophagitis_ (294).jpg,3_esophagitis,1349,1071,3,160.2262422,102.8834272,99.97210369
train_esophagitis_ (295).jpg,3_esophagitis\train_esophagitis_ (295).jpg,3_esophagitis,1221,1013,3,174.994571,110.0859393,109.2759249
train_esophagitis_ (296).jpg,3_esophagitis\train_esophagitis_ (296).jpg,3_esophagitis,1221,1014,3,200.3818297,144.7831086,143.2831578
train_esophagitis_ (297).jpg,3_esophagitis\train_esophagitis_ (297).jpg,3_esophagitis,1221,1011,3,157.526402,121.3239412,120.4383072
train_esophagitis_ (298).jpg,3_esophagitis\train_esophagitis_ (298).jpg,3_esophagitis,1221,1012,3,165.4263733,127.482406,124.9872197
train_esophagitis_ (299).jpg,3_esophagitis\train_esophagitis_ (299).jpg,3_esophagitis,1221,1012,3,164.6375169,114.3246343,115.4814462
train_esophagitis_ (3).jpg,3_esophagitis\train_esophagitis_ (3).jpg,3_esophagitis,1221,1012,3,179.114007,128.0453469,131.4140923
train_esophagitis_ (30).jpg,3_esophagitis\train_esophagitis_ (30).jpg,3_esophagitis,1279,1023,3,192.8398729,136.3883961,148.2296982
train_esophagitis_ (300).jpg,3_esophagitis\train_esophagitis_ (300).jpg,3_esophagitis,1349,1071,3,183.4171441,108.8059676,102.3398264
train_esophagitis_ (301).jpg,3_esophagitis\train_esophagitis_ (301).jpg,3_esophagitis,1225,1015,3,175.0328228,129.0976495,133.7616817
train_esophagitis_ (302).jpg,3_esophagitis\train_esophagitis_ (302).jpg,3_esophagitis,1221,1020,3,171.9967561,123.0966349,125.9935034
train_esophagitis_ (303).jpg,3_esophagitis\train_esophagitis_ (303).jpg,3_esophagitis,1221,1014,3,180.3151005,128.6812326,117.2179544
train_esophagitis_ (304).jpg,3_esophagitis\train_esophagitis_ (304).jpg,3_esophagitis,1221,1012,3,180.3944161,134.6353553,132.9585183
train_esophagitis_ (305).jpg,3_esophagitis\train_esophagitis_ (305).jpg,3_esophagitis,1349,1071,3,164.1884662,101.8529831,93.28646388
train_esophagitis_ (306).jpg,3_esophagitis\train_esophagitis_ (306).jpg,3_esophagitis,1221,1012,3,170.7604576,120.5665171,123.978396
train_esophagitis_ (307).jpg,3_esophagitis\train_esophagitis_ (307).jpg,3_esophagitis,1349,1071,3,191.1685711,121.4692815,119.4398071
train_esophagitis_ (308).jpg,3_esophagitis\train_esophagitis_ (308).jpg,3_esophagitis,1221,1012,3,141.4911537,90.15413968,87.69814479
train_esophagitis_ (309).jpg,3_esophagitis\train_esophagitis_ (309).jpg,3_esophagitis,1225,1013,3,160.1182908,124.7445881,107.0723807
train_esophagitis_ (31).jpg,3_esophagitis\train_esophagitis_ (31).jpg,3_esophagitis,613,524,3,177.7061287,136.8537041,141.2709737
train_esophagitis_ (310).jpg,3_esophagitis\train_esophagitis_ (310).jpg,3_esophagitis,1221,1012,3,195.9215119,142.3421578,149.6089223
train_esophagitis_ (311).jpg,3_esophagitis\train_esophagitis_ (311).jpg,3_esophagitis,1225,1015,3,174.1613584,115.4899503,127.8370998
train_esophagitis_ (312).jpg,3_esophagitis\train_esophagitis_ (312).jpg,3_esophagitis,1349,1071,3,155.8376333,95.64410335,81.84135151
train_esophagitis_ (313).jpg,3_esophagitis\train_esophagitis_ (313).jpg,3_esophagitis,1349,1071,3,133.3130749,100.9099316,96.95168258
train_esophagitis_ (314).jpg,3_esophagitis\train_esophagitis_ (314).jpg,3_esophagitis,1221,1013,3,167.2770883,116.8131821,116.6536419
train_esophagitis_ (315).jpg,3_esophagitis\train_esophagitis_ (315).jpg,3_esophagitis,613,524,3,180.1155063,130.4662559,131.6649907
train_esophagitis_ (316).jpg,3_esophagitis\train_esophagitis_ (316).jpg,3_esophagitis,655,524,3,163.2768108,118.1707535,117.1855486
train_esophagitis_ (317).jpg,3_esophagitis\train_esophagitis_ (317).jpg,3_esophagitis,1349,1071,3,128.5431197,88.62466093,84.38196776
train_esophagitis_ (318).jpg,3_esophagitis\train_esophagitis_ (318).jpg,3_esophagitis,1221,1012,3,181.504307,131.5525035,144.2839829
train_esophagitis_ (319).jpg,3_esophagitis\train_esophagitis_ (319).jpg,3_esophagitis,1221,1013,3,186.0033641,134.3146289,141.6560423
train_esophagitis_ (32).jpg,3_esophagitis\train_esophagitis_ (32).jpg,3_esophagitis,1221,1012,3,196.9523223,152.5929275,155.3513287
train_esophagitis_ (320).jpg,3_esophagitis\train_esophagitis_ (320).jpg,3_esophagitis,1225,1015,3,151.5310506,112.7910759,120.1645135
train_esophagitis_ (321).jpg,3_esophagitis\train_esophagitis_ (321).jpg,3_esophagitis,1349,1071,3,138.4002571,88.68343671,83.52207639
train_esophagitis_ (322).jpg,3_esophagitis\train_esophagitis_ (322).jpg,3_esophagitis,1349,1071,3,141.7601218,93.50259244,87.10806289
train_esophagitis_ (323).jpg,3_esophagitis\train_esophagitis_ (323).jpg,3_esophagitis,1225,1013,3,178.5237061,138.7142172,148.5402575
train_esophagitis_ (324).jpg,3_esophagitis\train_esophagitis_ (324).jpg,3_esophagitis,613,524,3,153.7344838,121.9777935,119.0782038
train_esophagitis_ (325).jpg,3_esophagitis\train_esophagitis_ (325).jpg,3_esophagitis,1221,1013,3,159.3633623,115.835304,116.3165337
train_esophagitis_ (326).jpg,3_esophagitis\train_esophagitis_ (326).jpg,3_esophagitis,613,524,3,156.2150013,116.3739898,120.7793576
train_esophagitis_ (327).jpg,3_esophagitis\train_esophagitis_ (327).jpg,3_esophagitis,1349,1071,3,192.3776585,104.2229137,100.6888182
train_esophagitis_ (328).jpg,3_esophagitis\train_esophagitis_ (328).jpg,3_esophagitis,1225,1015,3,181.3664952,131.0901675,135.5880342
train_esophagitis_ (329).jpg,3_esophagitis\train_esophagitis_ (329).jpg,3_esophagitis,1225,1013,3,188.5386353,138.4675053,147.6728376
train_esophagitis_ (33).jpg,3_esophagitis\train_esophagitis_ (33).jpg,3_esophagitis,614,523,3,158.7762906,119.257656,118.2949471
train_esophagitis_ (330).jpg,3_esophagitis\train_esophagitis_ (330).jpg,3_esophagitis,655,524,3,185.5906707,137.271613,135.2157304
train_esophagitis_ (331).jpg,3_esophagitis\train_esophagitis_ (331).jpg,3_esophagitis,1349,1071,3,161.5209648,98.83784717,97.05486583
train_esophagitis_ (332).jpg,3_esophagitis\train_esophagitis_ (332).jpg,3_esophagitis,1221,1014,3,192.2732345,133.7408032,132.9912147
train_esophagitis_ (333).jpg,3_esophagitis\train_esophagitis_ (333).jpg,3_esophagitis,1221,1012,3,184.1501628,136.7865151,133.1351505
train_esophagitis_ (334).jpg,3_esophagitis\train_esophagitis_ (334).jpg,3_esophagitis,613,524,3,162.4251958,123.029946,121.3047427
train_esophagitis_ (335).jpg,3_esophagitis\train_esophagitis_ (335).jpg,3_esophagitis,1225,1013,3,170.072952,132.5521502,135.4111578
train_esophagitis_ (336).jpg,3_esophagitis\train_esophagitis_ (336).jpg,3_esophagitis,1225,1015,3,197.5628801,149.1497698,152.1551439
train_esophagitis_ (337).jpg,3_esophagitis\train_esophagitis_ (337).jpg,3_esophagitis,1225,1013,3,183.046695,136.6456538,137.2953345
train_esophagitis_ (338).jpg,3_esophagitis\train_esophagitis_ (338).jpg,3_esophagitis,1221,1012,3,141.4014771,98.7030078,101.2274451
train_esophagitis_ (339).jpg,3_esophagitis\train_esophagitis_ (339).jpg,3_esophagitis,1349,1071,3,141.7835344,93.69445984,93.04500481
train_esophagitis_ (34).jpg,3_esophagitis\train_esophagitis_ (34).jpg,3_esophagitis,1221,1012,3,165.4864088,121.1671522,130.7039247
train_esophagitis_ (340).jpg,3_esophagitis\train_esophagitis_ (340).jpg,3_esophagitis,1225,1014,3,186.3814515,139.4164666,139.452451
train_esophagitis_ (341).jpg,3_esophagitis\train_esophagitis_ (341).jpg,3_esophagitis,1225,1015,3,172.6013584,129.900265,120.9382471
train_esophagitis_ (342).jpg,3_esophagitis\train_esophagitis_ (342).jpg,3_esophagitis,1349,1071,3,130.3024594,91.35386173,92.65564906
train_esophagitis_ (343).jpg,3_esophagitis\train_esophagitis_ (343).jpg,3_esophagitis,1221,1012,3,177.389846,140.3643914,143.3172034
train_esophagitis_ (344).jpg,3_esophagitis\train_esophagitis_ (344).jpg,3_esophagitis,1225,1015,3,177.4929953,125.2608216,128.083254
train_esophagitis_ (345).jpg,3_esophagitis\train_esophagitis_ (345).jpg,3_esophagitis,1221,1012,3,173.073027,124.8160469,130.4183953
train_esophagitis_ (346).jpg,3_esophagitis\train_esophagitis_ (346).jpg,3_esophagitis,1349,1071,3,194.382183,123.3420821,123.7384894
train_esophagitis_ (347).jpg,3_esophagitis\train_esophagitis_ (347).jpg,3_esophagitis,1221,1011,3,173.0449867,120.1623112,127.7444393
train_esophagitis_ (348).jpg,3_esophagitis\train_esophagitis_ (348).jpg,3_esophagitis,1225,1013,3,181.7711788,124.7245015,123.5782106
train_esophagitis_ (349).jpg,3_esophagitis\train_esophagitis_ (349).jpg,3_esophagitis,613,524,3,183.5118925,146.3685136,132.769361
train_esophagitis_ (35).jpg,3_esophagitis\train_esophagitis_ (35).jpg,3_esophagitis,1221,1021,3,176.2098062,114.763616,118.8329383
train_esophagitis_ (350).jpg,3_esophagitis\train_esophagitis_ (350).jpg,3_esophagitis,1225,1015,3,200.7854083,154.1581116,149.0008228
train_esophagitis_ (351).jpg,3_esophagitis\train_esophagitis_ (351).jpg,3_esophagitis,613,524,3,169.0299709,132.5912668,133.8085626
train_esophagitis_ (352).jpg,3_esophagitis\train_esophagitis_ (352).jpg,3_esophagitis,1225,1013,3,163.6794706,111.1768117,113.7072216
train_esophagitis_ (353).jpg,3_esophagitis\train_esophagitis_ (353).jpg,3_esophagitis,1225,1013,3,168.2379443,133.6002925,133.036086
train_esophagitis_ (354).jpg,3_esophagitis\train_esophagitis_ (354).jpg,3_esophagitis,1221,1012,3,185.5717006,118.5341148,120.9231993
train_esophagitis_ (355).jpg,3_esophagitis\train_esophagitis_ (355).jpg,3_esophagitis,1221,1011,3,112.6630893,72.27089323,75.2605581
train_esophagitis_ (356).jpg,3_esophagitis\train_esophagitis_ (356).jpg,3_esophagitis,1221,1012,3,172.0089904,126.6707779,137.450796
train_esophagitis_ (357).jpg,3_esophagitis\train_esophagitis_ (357).jpg,3_esophagitis,1349,1071,3,157.8741233,98.42177039,98.55486133
train_esophagitis_ (358).jpg,3_esophagitis\train_esophagitis_ (358).jpg,3_esophagitis,1221,1011,3,173.2561796,125.5222439,123.4390501
train_esophagitis_ (359).jpg,3_esophagitis\train_esophagitis_ (359).jpg,3_esophagitis,1280,1024,3,139.933802,110.3123634,92.25359116
train_esophagitis_ (36).jpg,3_esophagitis\train_esophagitis_ (36).jpg,3_esophagitis,1349,1071,3,148.5396673,91.91886302,87.67180309
train_esophagitis_ (360).jpg,3_esophagitis\train_esophagitis_ (360).jpg,3_esophagitis,1221,1012,3,177.9347122,134.9985773,137.5215797
train_esophagitis_ (361).jpg,3_esophagitis\train_esophagitis_ (361).jpg,3_esophagitis,613,523,3,181.5331863,136.8341355,135.4019726
train_esophagitis_ (362).jpg,3_esophagitis\train_esophagitis_ (362).jpg,3_esophagitis,1349,1071,3,170.468327,101.1166497,98.8030017
train_esophagitis_ (363).jpg,3_esophagitis\train_esophagitis_ (363).jpg,3_esophagitis,1225,1012,3,165.1911664,127.5918327,133.152958
train_esophagitis_ (364).jpg,3_esophagitis\train_esophagitis_ (364).jpg,3_esophagitis,1221,1011,3,133.6293231,82.4783945,79.54123074
train_esophagitis_ (365).jpg,3_esophagitis\train_esophagitis_ (365).jpg,3_esophagitis,1349,1071,3,160.8044933,109.8241807,105.8241579
train_esophagitis_ (366).jpg,3_esophagitis\train_esophagitis_ (366).jpg,3_esophagitis,1349,1071,3,165.5764833,94.82674513,91.28165069
train_esophagitis_ (367).jpg,3_esophagitis\train_esophagitis_ (367).jpg,3_esophagitis,1221,1020,3,173.37239,122.0545904,122.8147709
train_esophagitis_ (368).jpg,3_esophagitis\train_esophagitis_ (368).jpg,3_esophagitis,1221,1012,3,173.3097798,116.8190421,110.9468443
train_esophagitis_ (369).jpg,3_esophagitis\train_esophagitis_ (369).jpg,3_esophagitis,1221,1012,3,173.8229105,133.8060376,136.3191141
train_esophagitis_ (37).jpg,3_esophagitis\train_esophagitis_ (37).jpg,3_esophagitis,1221,1012,3,177.6763943,149.5619883,141.9527569
train_esophagitis_ (370).jpg,3_esophagitis\train_esophagitis_ (370).jpg,3_esophagitis,1221,1013,3,194.8606987,140.3866153,143.550755
train_esophagitis_ (371).jpg,3_esophagitis\train_esophagitis_ (371).jpg,3_esophagitis,1221,1012,3,170.882577,125.9830672,126.481621
train_esophagitis_ (372).jpg,3_esophagitis\train_esophagitis_ (372).jpg,3_esophagitis,1225,1013,3,164.6324645,122.3172948,124.7701884
train_esophagitis_ (373).jpg,3_esophagitis\train_esophagitis_ (373).jpg,3_esophagitis,1221,1020,3,169.6302709,116.0887588,118.0782162
train_esophagitis_ (374).jpg,3_esophagitis\train_esophagitis_ (374).jpg,3_esophagitis,1225,1013,3,141.4034321,95.97630719,101.5788529
train_esophagitis_ (375).jpg,3_esophagitis\train_esophagitis_ (375).jpg,3_esophagitis,1225,1015,3,192.4390124,111.5422435,103.2572844
train_esophagitis_ (376).jpg,3_esophagitis\train_esophagitis_ (376).jpg,3_esophagitis,1221,1012,3,186.5206013,140.8108019,151.5252871
train_esophagitis_ (377).jpg,3_esophagitis\train_esophagitis_ (377).jpg,3_esophagitis,1225,1014,3,179.594867,126.7237499,127.755606
train_esophagitis_ (378).jpg,3_esophagitis\train_esophagitis_ (378).jpg,3_esophagitis,1225,1013,3,196.224194,147.4574015,151.7416282
train_esophagitis_ (379).jpg,3_esophagitis\train_esophagitis_ (379).jpg,3_esophagitis,1225,1013,3,189.9487971,129.636497,135.8785293
train_esophagitis_ (38).jpg,3_esophagitis\train_esophagitis_ (38).jpg,3_esophagitis,1221,1020,3,161.6770415,116.8124488,117.7990461
train_esophagitis_ (380).jpg,3_esophagitis\train_esophagitis_ (380).jpg,3_esophagitis,1279,1023,3,182.1510627,138.1120698,142.1769963
train_esophagitis_ (381).jpg,3_esophagitis\train_esophagitis_ (381).jpg,3_esophagitis,1221,1012,3,187.3580021,136.8539152,139.2919236
train_esophagitis_ (382).jpg,3_esophagitis\train_esophagitis_ (382).jpg,3_esophagitis,1349,1071,3,154.1749832,97.9962984,96.08248528
train_esophagitis_ (383).jpg,3_esophagitis\train_esophagitis_ (383).jpg,3_esophagitis,1221,1012,3,163.7997519,121.650544,119.7727985
train_esophagitis_ (384).jpg,3_esophagitis\train_esophagitis_ (384).jpg,3_esophagitis,1349,1071,3,167.1175114,105.6676509,103.2097352
train_esophagitis_ (385).jpg,3_esophagitis\train_esophagitis_ (385).jpg,3_esophagitis,1225,1015,3,192.8220553,129.8243812,129.3231825
train_esophagitis_ (386).jpg,3_esophagitis\train_esophagitis_ (386).jpg,3_esophagitis,613,524,3,164.1823033,123.9569848,127.487569
train_esophagitis_ (387).jpg,3_esophagitis\train_esophagitis_ (387).jpg,3_esophagitis,1221,1012,3,153.4748845,107.9253439,112.0292388
train_esophagitis_ (388).jpg,3_esophagitis\train_esophagitis_ (388).jpg,3_esophagitis,1225,1013,3,187.6111086,152.4035022,151.1917731
train_esophagitis_ (389).jpg,3_esophagitis\train_esophagitis_ (389).jpg,3_esophagitis,1225,1015,3,187.0329233,125.6003482,134.3128919
train_esophagitis_ (39).jpg,3_esophagitis\train_esophagitis_ (39).jpg,3_esophagitis,1225,1015,3,158.8254171,126.896045,131.3968851
train_esophagitis_ (390).jpg,3_esophagitis\train_esophagitis_ (390).jpg,3_esophagitis,1225,1013,3,118.1781993,80.8671209,80.27319137
train_esophagitis_ (391).jpg,3_esophagitis\train_esophagitis_ (391).jpg,3_esophagitis,1221,1011,3,169.3025742,150.240224,139.6635187
train_esophagitis_ (392).jpg,3_esophagitis\train_esophagitis_ (392).jpg,3_esophagitis,1221,1013,3,186.7827117,140.6112616,145.9085031
train_esophagitis_ (393).jpg,3_esophagitis\train_esophagitis_ (393).jpg,3_esophagitis,1221,1020,3,164.8937611,103.4037112,114.1078921
train_esophagitis_ (394).jpg,3_esophagitis\train_esophagitis_ (394).jpg,3_esophagitis,1349,1071,3,142.1110287,97.9440565,93.44899601
train_esophagitis_ (395).jpg,3_esophagitis\train_esophagitis_ (395).jpg,3_esophagitis,1349,1071,3,155.8773529,99.85329867,99.35891787
train_esophagitis_ (396).jpg,3_esophagitis\train_esophagitis_ (396).jpg,3_esophagitis,1221,1012,3,171.1552484,125.5006685,123.5908516
train_esophagitis_ (397).jpg,3_esophagitis\train_esophagitis_ (397).jpg,3_esophagitis,1221,1012,3,183.6645431,129.7520281,126.4266776
train_esophagitis_ (398).jpg,3_esophagitis\train_esophagitis_ (398).jpg,3_esophagitis,1225,1013,3,185.4283651,140.9924234,147.1605617
train_esophagitis_ (399).jpg,3_esophagitis\train_esophagitis_ (399).jpg,3_esophagitis,1225,1013,3,180.4074767,133.1214723,131.6500199
train_esophagitis_ (4).jpg,3_esophagitis\train_esophagitis_ (4).jpg,3_esophagitis,1225,1013,3,187.3939142,135.5899809,137.3903838
train_esophagitis_ (40).jpg,3_esophagitis\train_esophagitis_ (40).jpg,3_esophagitis,1349,1071,3,169.5424421,103.566551,100.7047189
train_esophagitis_ (400).jpg,3_esophagitis\train_esophagitis_ (400).jpg,3_esophagitis,1221,1013,3,190.3269115,127.3657198,136.5939235
train_esophagitis_ (401).jpg,3_esophagitis\train_esophagitis_ (401).jpg,3_esophagitis,613,524,3,178.407463,139.4418702,137.9873915
train_esophagitis_ (402).jpg,3_esophagitis\train_esophagitis_ (402).jpg,3_esophagitis,1349,1071,3,166.688488,101.7023129,97.42990381
train_esophagitis_ (403).jpg,3_esophagitis\train_esophagitis_ (403).jpg,3_esophagitis,1221,1012,3,193.5030284,153.9070992,165.251536
train_esophagitis_ (404).jpg,3_esophagitis\train_esophagitis_ (404).jpg,3_esophagitis,1349,1071,3,151.5305787,102.4354749,97.62423665
train_esophagitis_ (405).jpg,3_esophagitis\train_esophagitis_ (405).jpg,3_esophagitis,613,523,3,170.779834,133.3350884,134.6721356
train_esophagitis_ (406).jpg,3_esophagitis\train_esophagitis_ (406).jpg,3_esophagitis,1193,1012,3,191.2764993,134.7841435,126.2765291
train_esophagitis_ (407).jpg,3_esophagitis\train_esophagitis_ (407).jpg,3_esophagitis,1221,1020,3,168.1418405,121.0487137,118.0997599
train_esophagitis_ (408).jpg,3_esophagitis\train_esophagitis_ (408).jpg,3_esophagitis,1221,1013,3,165.8489918,119.5717054,123.0259865
train_esophagitis_ (409).jpg,3_esophagitis\train_esophagitis_ (409).jpg,3_esophagitis,1349,1071,3,158.0203644,107.6668113,108.1982365
train_esophagitis_ (41).jpg,3_esophagitis\train_esophagitis_ (41).jpg,3_esophagitis,1221,1012,3,166.1356944,122.4170397,126.1016993
train_esophagitis_ (410).jpg,3_esophagitis\train_esophagitis_ (410).jpg,3_esophagitis,1225,1013,3,196.295814,139.9828305,140.2082374
train_esophagitis_ (411).jpg,3_esophagitis\train_esophagitis_ (411).jpg,3_esophagitis,1225,1014,3,182.7442434,117.7685392,121.3206207
train_esophagitis_ (412).jpg,3_esophagitis\train_esophagitis_ (412).jpg,3_esophagitis,613,524,3,164.5685653,135.4311576,139.2388205
train_esophagitis_ (413).jpg,3_esophagitis\train_esophagitis_ (413).jpg,3_esophagitis,1225,1015,3,142.5175751,111.6102793,105.6142306
train_esophagitis_ (414).jpg,3_esophagitis\train_esophagitis_ (414).jpg,3_esophagitis,1221,1012,3,193.1972376,149.5354525,153.2621385
train_esophagitis_ (415).jpg,3_esophagitis\train_esophagitis_ (415).jpg,3_esophagitis,1349,1071,3,177.1014162,113.4350513,99.23917291
train_esophagitis_ (416).jpg,3_esophagitis\train_esophagitis_ (416).jpg,3_esophagitis,1225,1013,3,186.0477483,130.814627,136.2873526
train_esophagitis_ (417).jpg,3_esophagitis\train_esophagitis_ (417).jpg,3_esophagitis,1221,1020,3,173.885861,121.8927334,123.4312529
train_esophagitis_ (418).jpg,3_esophagitis\train_esophagitis_ (418).jpg,3_esophagitis,1221,1012,3,171.3299117,129.3232464,125.3459526
train_esophagitis_ (419).jpg,3_esophagitis\train_esophagitis_ (419).jpg,3_esophagitis,1349,1071,3,149.2684971,95.35456288,95.28557101
train_esophagitis_ (42).jpg,3_esophagitis\train_esophagitis_ (42).jpg,3_esophagitis,1221,1012,3,147.7629745,107.701157,110.3509686
train_esophagitis_ (420).jpg,3_esophagitis\train_esophagitis_ (420).jpg,3_esophagitis,613,524,3,201.3991538,156.376306,150.1928384
train_esophagitis_ (421).jpg,3_esophagitis\train_esophagitis_ (421).jpg,3_esophagitis,1221,1013,3,185.4008738,141.7937525,142.7207417
train_esophagitis_ (422).jpg,3_esophagitis\train_esophagitis_ (422).jpg,3_esophagitis,1225,1013,3,166.0006447,108.1491734,107.8729069
train_esophagitis_ (423).jpg,3_esophagitis\train_esophagitis_ (423).jpg,3_esophagitis,1221,1012,3,198.7918597,133.7323858,133.8724924
train_esophagitis_ (424).jpg,3_esophagitis\train_esophagitis_ (424).jpg,3_esophagitis,1221,1012,3,201.7605289,143.288786,140.6327607
train_esophagitis_ (425).jpg,3_esophagitis\train_esophagitis_ (425).jpg,3_esophagitis,1221,1012,3,173.6329638,134.5604507,135.187641
train_esophagitis_ (426).jpg,3_esophagitis\train_esophagitis_ (426).jpg,3_esophagitis,1349,1071,3,151.0218103,93.07146699,95.5668334
train_esophagitis_ (427).jpg,3_esophagitis\train_esophagitis_ (427).jpg,3_esophagitis,1225,1015,3,149.813313,105.4286261,116.3852321
train_esophagitis_ (428).jpg,3_esophagitis\train_esophagitis_ (428).jpg,3_esophagitis,1221,1013,3,181.9131528,133.2887136,139.4409685
train_esophagitis_ (429).jpg,3_esophagitis\train_esophagitis_ (429).jpg,3_esophagitis,1279,1023,3,145.9297991,106.1962914,109.5750109
train_esophagitis_ (43).jpg,3_esophagitis\train_esophagitis_ (43).jpg,3_esophagitis,1221,1011,3,160.9529621,130.611741,125.7030446
train_esophagitis_ (430).jpg,3_esophagitis\train_esophagitis_ (430).jpg,3_esophagitis,1225,1013,3,179.3138763,133.5980063,135.9891033
train_esophagitis_ (431).jpg,3_esophagitis\train_esophagitis_ (431).jpg,3_esophagitis,1225,1013,3,167.1692012,117.754654,119.2051196
train_esophagitis_ (432).jpg,3_esophagitis\train_esophagitis_ (432).jpg,3_esophagitis,1225,1013,3,171.0954079,126.8198553,129.6929339
train_esophagitis_ (433).jpg,3_esophagitis\train_esophagitis_ (433).jpg,3_esophagitis,1349,1071,3,135.5472041,79.31505649,78.12923291
train_esophagitis_ (434).jpg,3_esophagitis\train_esophagitis_ (434).jpg,3_esophagitis,1221,1012,3,171.5717961,132.3499343,133.4529423
train_esophagitis_ (435).jpg,3_esophagitis\train_esophagitis_ (435).jpg,3_esophagitis,1225,1013,3,176.7689304,128.9658432,129.7556194
